,date,weather,summary,icon,temperature,feels_like,wind_chill,soil_temperature,dew_point,surface_temperature,pressure,cape,evaporation,irradiance,ozone,humidity,wind.speed,wind.gusts,wind.angle,wind.dir,cloud_cover.total,cloud_cover.low,cloud_cover.middle,cloud_cover.high,precipitation.total,precipitation.type
803,2023-07-12T11:00:00,cloudy,Cloudy,6,18.6,17.4,18.3,19.6,15.9,20.2,1010,230,0.33,532.0,353,83.0,5.4,12.0,249,WSW,81,79,18,0,0.0,none
804,2023-07-12T12:00:00,partly_sunny,Partly sunny,4,18.7,17.9,18.4,20.1,15.3,21.7,1011,209,0.43,680.3,355,80.0,5.8,12.5,250,WSW,33,12,28,0,0.0,none
805,2023-07-12T13:00:00,partly_sunny,Partly sunny,4,19.6,18.4,19.4,21.2,15.1,23.4,1011,308,0.42,639.9,354,75.0,6.0,12.9,251,WSW,44,24,32,0,0.0,none
806,2023-07-12T14:00:00,partly_sunny,Partly sunny,4,19.9,18.4,19.8,21.8,14.9,23.2,1011,266,0.4,574.7,349,72.0,6.5,13.3,252,WSW,38,12,34,0,0.0,none
807,2023-07-12T15:00:00,partly_sunny,Partly sunny,4,19.7,17.9,19.4,22.0,14.5,23.2,1012,198,0.51,745.1,348,71.0,6.7,13.5,255,WSW,37,18,29,0,0.0,none
808,2023-07-12T16:00:00,partly_sunny,Partly sunny,4,20.3,18.4,20.2,22.6,14.3,22.7,1012,70,0.43,580.7,347,68.0,7.0,13.2,256,WSW,35,7,32,0,0.0,none
809,2023-07-12T17:00:00,partly_sunny,Partly sunny,4,20.3,18.0,20.2,22.4,13.5,22.3,1012,54,0.36,431.9,346,64.0,7.0,13.0,255,WSW,38,5,36,0,0.0,none
810,2023-07-12T18:00:00,partly_sunny,Partly sunny,4,20.0,17.8,19.9,22.0,13.1,21.1,1012,66,0.33,373.8,345,64.0,6.8,13.0,252,WSW,35,0,35,0,0.0,none
811,2023-07-12T19:00:00,partly_sunny,Partly sunny,4,19.9,17.7,19.7,21.6,12.5,20.0,1012,63,0.24,248.8,345,62.0,6.5,12.0,247,WSW,38,1,37,3,0.0,none
812,2023-07-12T20:00:00,partly_sunny,Partly sunny,4,19.6,17.6,19.4,21.1,12.2,18.7,1012,79,0.12,103.8,346,62.0,5.7,10.8,239,WSW,45,2,43,4,0.0,none
813,2023-07-12T21:00:00,partly_sunny,Partly sunny,4,18.5,16.7,18.0,20.3,12.6,17.6,1012,79,0.04,16.7,347,68.0,5.9,10.7,238,WSW,37,1,35,5,0.0,none
814,2023-07-12T22:00:00,partly_sunny,Partly sunny,4,17.2,15.4,16.4,19.1,12.8,16.6,1012,60,0.02,0.0,351,75.0,6.0,10.6,238,WSW,40,5,39,0,0.0,none
815,2023-07-12T23:00:00,mostly_sunny,Mostly sunny,3,16.7,15.5,15.8,18.1,13.2,16.5,1013,65,0.01,0.0,355,80.0,5.6,10.0,237,WSW,20,0,20,0,0.0,none
816,2023-07-13T00:00:00,partly_sunny,Partly sunny,4,16.1,13.9,15.0,17.5,13.3,16.0,1013,116,0.01,0.0,357,83.0,6.2,9.3,235,SW,65,22,53,15,0.0,none
817,2023-07-13T01:00:00,partly_sunny,Partly sunny,4,16.1,14.5,15.0,17.3,13.6,16.3,1012,146,0.01,0.0,358,84.0,5.9,9.3,231,SW,45,8,33,19,0.0,none
818,2023-07-13T02:00:00,partly_sunny,Partly sunny,4,16.0,14.7,14.8,17.0,13.8,16.1,1012,233,0.01,0.0,357,86.0,5.9,9.0,233,SW,22,10,17,2,0.0,none
819,2023-07-13T03:00:00,partly_sunny,Partly sunny,4,15.7,14.6,14.6,16.8,13.9,15.9,1013,262,0.01,0.0,355,88.0,5.6,8.9,238,WSW,31,16,20,0,0.0,none
820,2023-07-13T04:00:00,mostly_sunny,Mostly sunny,3,15.7,15.2,14.7,16.7,14.0,15.8,1013,265,0.01,0.0,353,89.0,5.1,8.8,246,WSW,15,11,9,0,0.0,none
821,2023-07-13T05:00:00,mostly_sunny,Mostly sunny,3,15.4,15.5,14.6,16.4,13.9,15.4,1013,291,0.01,2.5,351,90.0,4.2,8.7,246,WSW,14,12,7,0,0.0,none
822,2023-07-13T06:00:00,mostly_sunny,Mostly sunny,3,15.6,16.0,14.9,16.5,13.9,15.0,1013,343,0.03,52.1,349,89.0,3.8,8.5,236,WSW,14,10,6,0,0.0,none
823,2023-07-13T07:00:00,mostly_sunny,Mostly sunny,3,16.3,16.5,15.8,16.8,14.0,16.4,1014,419,0.09,142.2,349,86.0,4.0,9.5,235,SW,19,17,6,0,0.0,none
824,2023-07-13T08:00:00,mostly_sunny,Mostly sunny,3,17.1,16.8,16.5,17.5,13.9,18.0,1014,403,0.18,300.0,350,81.0,4.7,10.9,240,WSW,16,6,14,0,0.0,none
825,2023-07-13T09:00:00,mostly_sunny,Mostly sunny,3,17.7,17.1,17.2,18.1,13.8,19.5,1015,288,0.29,446.6,350,77.0,5.2,12.0,244,WSW,12,9,6,0,0.0,none
826,2023-07-13T10:00:00,rain_shower,Rain shower,13,17.8,16.7,17.3,18.5,13.5,20.3,1015,175,0.35,529.6,349,75.0,5.6,12.7,245,WSW,26,11,22,0,0.5,rain
827,2023-07-13T11:00:00,partly_sunny,Partly sunny,4,18.3,16.6,17.7,19.4,13.4,21.7,1015,130,0.4,599.6,349,73.0,6.2,12.5,247,WSW,29,24,15,0,0.0,none
828,2023-07-13T12:00:00,partly_sunny,Partly sunny,4,18.6,16.6,18.0,20.1,12.7,22.4,1015,190,0.48,693.6,351,68.0,6.5,12.9,260,W,24,17,12,0,0.0,none
829,2023-07-13T13:00:00,partly_sunny,Partly sunny,4,18.8,16.2,18.2,21.0,12.5,22.6,1016,135,0.53,766.6,352,67.0,7.2,13.1,259,W,34,16,18,8,0.0,none
830,2023-07-13T14:00:00,partly_sunny,Partly sunny,4,19.3,16.9,18.9,21.8,12.7,23.5,1016,154,0.49,686.6,352,65.0,7.0,13.1,263,W,34,19,11,9,0.0,none
831,2023-07-13T15:00:00,partly_sunny,Partly sunny,4,19.1,16.9,18.6,22.1,12.7,23.9,1017,174,0.47,651.4,352,66.0,6.7,12.9,265,W,27,17,14,1,0.0,none
832,2023-07-13T16:00:00,partly_sunny,Partly sunny,4,19.2,17.5,18.9,22.3,12.8,23.9,1017,164,0.43,589.2,352,66.0,6.0,12.5,264,W,29,24,13,0,0.0,none
833,2023-07-13T17:00:00,partly_sunny,Partly sunny,4,19.7,18.5,19.6,22.3,13.3,23.0,1017,144,0.36,491.2,351,66.0,5.7,12.1,262,W,23,12,12,0,0.0,none
834,2023-07-13T18:00:00,partly_sunny,Partly sunny,4,19.6,18.0,19.5,22.0,13.0,21.1,1017,82,0.28,341.6,350,65.0,5.6,10.6,262,W,40,10,33,0,0.0,none
835,2023-07-13T19:00:00,partly_sunny,Partly sunny,4,19.4,18.3,19.4,21.6,13.0,19.5,1017,95,0.2,225.8,348,66.0,5.1,9.7,260,W,36,15,27,2,0.0,none
836,2023-07-13T20:00:00,partly_sunny,Partly sunny,4,18.7,17.9,18.6,20.9,13.2,19.1,1017,126,0.09,93.0,347,70.0,4.5,8.1,255,WSW,45,9,34,14,0.0,none
837,2023-07-13T21:00:00,partly_sunny,Partly sunny,4,17.7,17.6,17.5,20.1,13.5,17.7,1017,112,0.02,18.3,345,76.0,3.9,6.3,247,WSW,30,4,30,0,0.0,none
838,2023-07-13T22:00:00,partly_sunny,Partly sunny,4,16.6,17.2,16.5,19.1,14.0,16.4,1017,132,0.01,0.0,342,84.0,2.9,4.7,233,SW,37,1,37,0,0.0,none
839,2023-07-13T23:00:00,partly_sunny,Partly sunny,4,15.8,16.2,15.5,17.8,14.0,15.9,1017,115,0.01,0.0,339,89.0,3.0,5.1,219,SW,45,0,45,0,0.0,none
840,2023-07-14T00:00:00,mostly_cloudy,Mostly cloudy,5,15.8,15.4,15.3,17.1,13.9,16.1,1017,116,0.01,0.0,334,88.0,3.3,5.3,213,SSW,70,7,59,27,0.0,none
841,2023-07-14T01:00:00,partly_sunny,Partly sunny,4,15.2,15.0,14.5,16.6,13.7,16.2,1017,78,0.01,0.0,332,90.0,3.8,5.8,214,SW,45,13,30,17,0.0,none
842,2023-07-14T02:00:00,partly_sunny,Partly sunny,4,14.9,14.1,14.0,16.1,13.5,15.6,1017,36,0.01,0.0,333,91.0,3.9,6.2,213,SSW,65,12,20,52,0.0,none
843,2023-07-14T03:00:00,overcast,Overcast,7,15.0,13.4,14.0,16.1,13.5,15.5,1017,15,0.0,0.0,333,90.0,4.2,6.2,212,SSW,99,22,24,99,0.0,none
844,2023-07-14T04:00:00,overcast,Overcast,7,14.8,13.3,13.8,15.9,13.4,15.5,1016,9,0.0,0.0,332,91.0,4.2,6.0,210,SSW,99,20,20,99,0.0,none
845,2023-07-14T05:00:00,partly_sunny,Partly sunny,4,14.3,14.0,13.3,15.6,13.2,15.1,1016,3,0.0,2.2,331,92.0,4.0,5.8,208,SSW,38,22,16,17,0.0,none
846,2023-07-14T06:00:00,partly_sunny,Partly sunny,4,14.3,14.1,13.3,15.6,13.1,14.6,1016,0,0.02,49.6,332,92.0,3.8,6.4,201,SSW,34,31,15,1,0.0,none
847,2023-07-14T07:00:00,partly_sunny,Partly sunny,4,14.9,14.4,13.9,15.9,13.5,15.9,1016,0,0.08,153.4,332,91.0,4.2,7.8,194,SSW,43,30,20,15,0.0,none
848,2023-07-14T08:00:00,cloudy,Cloudy,6,16.0,14.2,15.1,16.7,13.6,17.4,1016,0,0.14,226.5,332,85.0,5.0,9.6,200,SSW,89,44,28,76,0.0,none
849,2023-07-14T09:00:00,overcast,Overcast,7,17.4,15.4,16.8,17.7,13.8,18.9,1015,0,0.2,305.2,331,79.0,5.3,9.7,210,SSW,96,53,29,93,0.0,none
850,2023-07-14T10:00:00,overcast,Overcast,7,18.3,16.4,17.9,18.7,13.8,20.4,1015,1,0.3,441.4,330,75.0,5.2,9.6,210,SSW,94,47,26,90,0.0,none
851,2023-07-14T11:00:00,cloudy,Cloudy,6,19.0,17.1,18.8,19.5,13.4,21.5,1015,0,0.44,615.0,329,69.0,5.1,10.0,212,SSW,85,49,31,65,0.0,none
852,2023-07-14T12:00:00,cloudy,Cloudy,6,19.6,18.1,19.7,19.9,13.0,23.4,1015,34,0.46,592.7,324,65.0,4.4,10.1,220,SW,85,54,72,34,0.0,none
853,2023-07-14T13:00:00,overcast,Overcast,7,19.9,18.2,20.1,20.8,12.9,23.6,1014,35,0.57,732.3,323,63.0,4.1,9.3,222,SW,97,38,95,88,0.0,none
854,2023-07-14T14:00:00,mostly_cloudy,Mostly cloudy,5,20.7,20.0,21.3,22.0,12.9,24.4,1013,4,0.57,682.9,323,60.0,3.3,8.4,215,SW,75,32,64,23,0.0,none
855,2023-07-14T15:00:00,partly_sunny,Partly sunny,4,21.2,20.4,21.9,22.7,12.5,24.7,1013,4,0.51,542.7,319,57.0,3.7,8.5,200,SSW,63,57,25,1,0.0,none
856,2023-07-14T16:00:00,mostly_cloudy,Mostly cloudy,5,21.5,20.5,22.2,22.9,12.2,24.8,1012,9,0.4,370.2,315,55.0,3.7,7.5,187,S,67,62,52,5,0.0,none
857,2023-07-14T17:00:00,cloudy,Cloudy,6,22.0,20.9,22.8,22.7,12.3,23.6,1011,14,0.36,325.3,316,54.0,3.4,5.6,171,S,86,71,80,23,0.0,none
858,2023-07-14T18:00:00,overcast,Overcast,7,22.3,21.1,23.3,22.7,12.1,22.8,1010,18,0.15,121.5,314,52.0,2.9,4.7,151,SSE,97,43,94,76,0.0,none
859,2023-07-14T19:00:00,overcast,Overcast,7,21.5,20.6,22.3,22.1,13.8,21.5,1009,4,0.13,141.6,315,61.0,3.3,3.8,136,SE,98,0,94,85,0.0,none
860,2023-07-14T20:00:00,overcast,Overcast,7,21.3,20.7,22.1,21.7,14.3,20.1,1008,1,0.07,26.7,321,64.0,3.1,6.4,127,SE,100,0,100,50,0.0,none
861,2023-07-14T21:00:00,overcast,Overcast,7,20.6,19.8,21.1,20.8,14.8,19.6,1007,0,0.05,12.1,329,69.0,3.7,8.6,110,ESE,98,0,94,77,0.0,none
862,2023-07-14T22:00:00,overcast,Overcast,7,20.2,18.7,20.3,19.7,14.7,19.2,1007,0,0.03,0.0,333,70.0,4.9,10.1,104,ESE,94,0,71,78,0.0,none
863,2023-07-14T23:00:00,cloudy,Cloudy,6,19.8,18.3,19.8,19.1,14.8,18.8,1006,2,0.03,0.0,330,72.0,5.0,9.3,107,ESE,91,0,77,65,0.0,none
864,2023-07-15T00:00:00,overcast,Overcast,7,19.8,17.9,19.8,19.4,15.0,18.7,1005,9,0.03,0.0,324,73.0,5.6,8.5,101,E,99,0,90,92,0.0,none
865,2023-07-15T01:00:00,overcast,Overcast,7,20.3,18.2,20.3,19.3,14.6,18.6,1004,0,0.03,0.0,324,70.0,5.8,9.3,116,ESE,98,0,49,98,0.0,none
866,2023-07-15T02:00:00,cloudy,Cloudy,6,20.8,18.5,20.9,19.2,13.9,18.8,1003,0,0.04,0.0,324,64.0,5.8,10.3,156,SSE,89,0,54,73,0.0,none
867,2023-07-15T03:00:00,mostly_cloudy,Mostly cloudy,5,20.9,18.9,21.2,19.1,13.6,18.6,1003,0,0.04,0.0,322,62.0,5.6,10.1,202,SSW,80,0,73,35,0.0,none
868,2023-07-15T04:00:00,partly_sunny,Partly sunny,4,20.2,18.6,20.3,18.8,14.2,18.4,1003,0,0.03,0.0,323,68.0,5.8,9.2,217,SW,58,1,52,11,0.0,none
869,2023-07-15T05:00:00,partly_sunny,Partly sunny,4,19.3,18.4,19.1,18.4,15.0,18.4,1003,0,0.02,1.3,325,76.0,5.7,8.8,217,SW,34,14,23,6,0.0,none
870,2023-07-15T06:00:00,sunny,Sunny,2,18.9,18.7,18.6,18.3,15.6,18.0,1003,0,0.05,49.7,325,80.0,5.6,8.7,212,SSW,5,5,1,0,0.0,none
871,2023-07-15T07:00:00,partly_sunny,Partly sunny,4,19.2,18.7,19.0,18.8,15.9,18.8,1004,0,0.1,141.6,326,81.0,5.7,9.1,211,SSW,29,29,1,0,0.0,none
872,2023-07-15T08:00:00,partly_sunny,Partly sunny,4,19.8,19.0,19.7,19.3,16.1,20.2,1004,8,0.16,213.7,328,79.0,5.5,11.1,213,SSW,57,56,0,1,0.0,none
873,2023-07-15T09:00:00,partly_sunny,Partly sunny,4,20.2,18.9,20.1,19.9,15.8,21.1,1004,18,0.22,314.1,328,76.0,6.1,11.2,216,SW,55,53,0,5,0.0,none
874,2023-07-15T10:00:00,partly_sunny,Partly sunny,4,20.8,19.4,21.0,20.6,15.6,22.0,1004,16,0.32,434.4,329,71.0,6.1,12.3,216,SW,64,57,5,13,0.0,none
875,2023-07-15T11:00:00,partly_sunny,Partly sunny,4,21.3,19.3,21.5,21.1,15.3,22.7,1004,4,0.43,546.7,330,68.0,6.7,13.6,216,SW,64,55,8,13,0.0,none
876,2023-07-15T12:00:00,mostly_cloudy,Mostly cloudy,5,22.3,20.6,22.8,21.9,15.3,24.6,1005,9,0.35,393.4,330,64.0,6.1,13.6,222,SW,71,18,60,16,0.0,none
877,2023-07-15T13:00:00,cloudy,Cloudy,6,22.6,21.0,23.3,22.0,15.8,24.3,1005,16,0.41,471.2,328,65.0,6.0,12.6,210,SSW,83,38,73,20,0.0,none
878,2023-07-15T14:00:00,rain_shower,Rain shower,13,23.2,21.7,24.0,22.4,15.7,23.7,1004,37,0.56,649.3,328,62.0,6.3,13.7,201,SSW,60,28,58,2,0.2,rain
879,2023-07-15T15:00:00,partly_sunny,Partly sunny,4,23.9,22.7,24.9,23.1,15.6,26.3,1003,115,0.53,573.9,326,59.0,6.6,15.9,201,SSW,31,3,27,3,0.0,none
880,2023-07-15T16:00:00,rain_shower,Rain shower,13,23.4,21.2,24.1,23.4,15.1,25.9,1003,173,0.46,499.5,326,59.0,7.1,15.8,213,SSW,61,24,58,0,0.3,rain
881,2023-07-15T17:00:00,partly_sunny,Partly sunny,4,21.8,20.1,22.0,23.4,15.8,23.5,1003,26,0.38,383.9,327,69.0,6.9,16.1,223,SW,47,7,47,0,0.0,none
882,2023-07-15T18:00:00,partly_sunny,Partly sunny,4,20.5,19.0,20.6,23.1,14.9,23.0,1003,154,0.27,241.8,328,70.0,6.2,17.1,224,SW,51,8,50,5,0.0,none
883,2023-07-15T19:00:00,cloudy,Cloudy,6,18.8,16.3,18.2,22.4,14.7,20.0,1004,36,0.17,148.0,329,77.0,7.0,13.2,226,SW,82,55,74,6,0.0,none
884,2023-07-15T20:00:00,partly_sunny,Partly sunny,4,18.5,16.6,17.8,21.5,14.5,18.5,1005,0,0.12,104.8,334,77.0,6.8,12.0,224,SW,37,16,29,10,0.0,none
885,2023-07-15T21:00:00,mostly_sunny,Mostly sunny,3,18.1,16.4,17.4,20.5,13.8,17.8,1005,0,0.05,20.4,337,76.0,6.8,12.2,220,SW,13,1,12,0,0.0,none
886,2023-07-15T22:00:00,sunny,Sunny,2,17.5,15.5,16.6,19.1,13.0,16.8,1005,0,0.02,0.0,339,74.0,7.2,12.6,218,SW,4,0,4,0,0.0,none
887,2023-07-15T23:00:00,sunny,Sunny,2,17.1,14.8,16.0,18.1,12.6,16.4,1006,0,0.02,0.0,341,74.0,7.4,13.2,217,SW,3,0,3,0,0.0,none
888,2023-07-16T00:00:00,sunny,Sunny,2,16.6,13.7,15.2,17.5,12.2,16.3,1006,7,0.03,0.0,354,75.0,8.1,13.7,217,SW,3,1,3,0,0.0,none
889,2023-07-16T01:00:00,sunny,Sunny,2,16.5,13.2,15.0,17.2,12.3,16.4,1006,10,0.02,0.0,372,76.0,8.9,14.3,215,SW,9,7,6,0,0.0,none
890,2023-07-16T02:00:00,partly_sunny,Partly sunny,4,16.4,12.3,14.8,17.1,12.2,16.4,1006,12,0.02,0.0,382,76.0,9.3,15.4,216,SW,37,16,22,8,0.0,none
891,2023-07-16T03:00:00,partly_sunny,Partly sunny,4,16.3,12.0,14.7,17.0,12.3,16.5,1007,4,0.02,0.0,380,76.0,9.5,16.2,213,SSW,45,12,18,26,0.0,none
892,2023-07-16T04:00:00,partly_sunny,Partly sunny,4,16.2,11.9,14.5,16.9,12.5,16.2,1007,6,0.02,0.0,376,78.0,9.6,16.7,212,SSW,48,9,31,21,0.0,none
893,2023-07-16T05:00:00,partly_sunny,Partly sunny,4,16.1,11.9,14.3,16.9,12.6,16.3,1006,5,0.02,1.5,369,80.0,9.6,17.1,212,SSW,36,17,30,2,0.0,none
894,2023-07-16T06:00:00,partly_sunny,Partly sunny,4,15.9,11.8,14.1,16.8,12.8,16.2,1007,8,0.06,42.0,363,81.0,9.7,17.4,215,SW,34,25,27,0,0.0,none
895,2023-07-16T07:00:00,partly_sunny,Partly sunny,4,16.1,11.8,14.2,16.9,12.9,16.8,1007,10,0.12,129.5,356,81.0,9.9,17.6,216,SW,36,30,22,0,0.0,none
896,2023-07-16T08:00:00,partly_sunny,Partly sunny,4,16.7,12.7,15.1,17.3,13.0,18.0,1008,8,0.22,268.1,352,78.0,9.7,19.7,216,SW,25,22,10,0,0.0,none
897,2023-07-16T09:00:00,partly_sunny,Partly sunny,4,17.1,12.3,15.5,17.5,13.0,18.7,1008,6,0.3,396.2,354,76.0,10.9,19.9,221,SW,29,28,3,2,0.0,none
898,2023-07-16T10:00:00,partly_sunny,Partly sunny,4,17.8,12.7,16.4,18.0,13.1,20.4,1009,8,0.38,474.3,360,74.0,11.4,19.6,224,SW,39,37,10,2,0.0,none
899,2023-07-16T11:00:00,mostly_sunny,Mostly sunny,3,18.7,13.8,17.6,19.0,12.9,21.7,1010,10,0.52,665.2,365,68.0,11.2,19.9,226,SW,20,20,3,0,0.0,none
900,2023-07-16T12:00:00,partly_sunny,Partly sunny,4,19.3,14.9,18.5,19.9,12.4,22.3,1010,62,0.56,692.5,365,64.0,10.2,19.9,226,SW,24,14,20,0,0.0,none
901,2023-07-16T13:00:00,partly_sunny,Partly sunny,4,19.6,15.1,18.9,20.9,12.4,22.1,1011,13,0.57,686.4,355,63.0,10.1,19.9,229,SW,39,31,21,0,0.0,none
902,2023-07-16T14:00:00,partly_sunny,Partly sunny,4,19.5,14.9,18.7,21.5,12.2,22.5,1012,4,0.58,709.2,345,62.0,10.2,20.6,231,SW,28,18,22,0,0.0,none
903,2023-07-16T15:00:00,partly_sunny,Partly sunny,4,19.7,15.3,19.0,21.9,12.5,22.4,1012,1,0.59,733.0,341,63.0,10.2,20.0,234,SW,21,12,16,0,0.0,none
904,2023-07-16T16:00:00,partly_sunny,Partly sunny,4,19.8,15.2,19.2,22.3,12.5,22.2,1013,0,0.48,541.7,338,62.0,9.6,18.4,235,SW,66,30,21,44,0.0,none
905,2023-07-16T17:00:00,overcast,Overcast,7,19.9,15.2,19.4,22.0,12.3,22.2,1013,0,0.43,462.8,336,61.0,9.1,16.8,234,SW,97,9,16,97,0.0,none
906,2023-07-16T18:00:00,overcast,Overcast,7,19.9,15.5,19.5,21.8,12.0,21.1,1013,0,0.35,330.1,335,60.0,8.6,15.3,233,SW,94,7,13,93,0.0,none
907,2023-07-16T19:00:00,overcast,Overcast,7,19.6,15.5,19.2,21.3,11.9,20.2,1013,0,0.23,189.4,335,60.0,7.9,13.8,232,SW,100,7,24,98,0.0,none
908,2023-07-16T20:00:00,overcast,Overcast,7,19.1,15.6,18.7,20.7,11.9,19.0,1013,0,0.13,85.6,337,62.0,6.8,11.8,230,SW,96,1,25,94,0.0,none
909,2023-07-16T21:00:00,overcast,Overcast,7,18.4,15.1,17.8,19.9,11.9,17.9,1013,0,0.05,15.0,342,65.0,6.4,10.8,228,SW,98,1,58,97,0.0,none
910,2023-07-16T22:00:00,overcast,Overcast,7,17.3,14.3,16.5,18.8,12.2,16.9,1014,0,0.03,0.0,344,71.0,6.1,10.3,223,SW,99,2,86,98,0.0,none
911,2023-07-16T23:00:00,overcast,Overcast,7,16.8,14.0,15.9,18.0,12.5,16.8,1014,0,0.02,0.0,346,75.0,5.8,9.9,220,SW,100,0,95,98,0.0,none
912,2023-07-17T00:00:00,mostly_cloudy,Mostly cloudy,5,17.1,14.5,16.2,18.2,11.9,17.0,1014,99,0.02,0.0,345,71.0,6.0,10.1,221,SW,68,2,62,10,0.0,none
913,2023-07-17T01:00:00,cloudy,Cloudy,6,16.8,13.7,15.7,17.9,12.3,16.3,1014,38,0.02,0.0,342,74.0,6.5,10.2,228,SW,90,12,90,3,0.0,none
914,2023-07-17T02:00:00,overcast,Overcast,7,16.1,12.9,14.9,17.4,12.3,16.0,1014,30,0.02,0.0,344,78.0,6.8,10.5,232,SW,93,11,92,69,0.0,none
915,2023-07-17T03:00:00,mostly_cloudy,Mostly cloudy,5,15.9,13.0,14.6,17.1,12.4,15.4,1014,40,0.01,0.0,355,79.0,6.8,10.7,233,SW,71,14,67,13,0.0,none
916,2023-07-17T04:00:00,partly_sunny,Partly sunny,4,15.5,13.1,14.1,16.8,12.4,14.9,1014,26,0.01,0.0,361,81.0,6.7,11.2,234,SW,41,17,38,0,0.0,none
917,2023-07-17T05:00:00,partly_sunny,Partly sunny,4,14.9,12.4,13.3,16.3,12.3,14.8,1014,29,0.01,1.2,361,84.0,6.9,12.1,237,WSW,39,26,31,0,0.0,none
918,2023-07-17T06:00:00,rain_shower,Rain shower,13,14.6,12.2,13.0,16.1,12.4,14.7,1015,42,0.03,45.1,358,86.0,6.7,12.6,240,WSW,44,27,35,0,0.3,rain
919,2023-07-17T07:00:00,rain_shower,Rain shower,13,15.1,12.5,13.6,16.4,12.4,15.3,1015,55,0.08,116.1,356,83.0,6.6,13.1,242,WSW,53,30,46,0,0.4,rain
920,2023-07-17T08:00:00,partly_sunny,Partly sunny,4,15.4,12.9,13.9,16.8,12.6,16.4,1015,64,0.17,270.8,356,83.0,6.7,13.2,246,WSW,47,27,41,0,0.0,none
921,2023-07-17T09:00:00,partly_sunny,Partly sunny,4,16.5,14.4,15.4,17.4,13.2,17.8,1016,106,0.24,372.9,355,80.0,6.7,13.8,245,WSW,36,20,28,0,0.0,none
922,2023-07-17T10:00:00,partly_sunny,Partly sunny,4,17.5,15.2,16.6,18.3,13.4,20.0,1017,164,0.34,529.4,355,76.0,6.8,15.0,243,WSW,41,28,31,0,0.0,none
923,2023-07-17T11:00:00,partly_sunny,Partly sunny,4,17.7,15.4,16.8,18.8,13.3,21.3,1017,186,0.41,617.0,358,75.0,7.1,15.1,243,WSW,31,24,17,0,0.0,none
924,2023-07-17T12:00:00,partly_sunny,Partly sunny,4,18.4,15.5,17.7,19.8,12.4,21.3,1017,243,0.46,636.7,358,68.0,7.2,15.1,248,WSW,53,22,45,5,0.0,none
925,2023-07-17T13:00:00,partly_sunny,Partly sunny,4,18.5,15.9,17.8,20.6,12.4,20.7,1018,260,0.54,778.2,361,67.0,7.1,15.4,249,WSW,38,20,24,7,0.0,none
926,2023-07-17T14:00:00,partly_sunny,Partly sunny,4,18.4,15.7,17.8,21.4,12.5,22.1,1018,258,0.53,739.1,366,68.0,7.2,15.5,245,WSW,44,31,22,9,0.0,none
927,2023-07-17T15:00:00,partly_sunny,Partly sunny,4,18.6,16.0,17.9,22.0,12.8,22.5,1018,193,0.44,588.9,371,69.0,7.4,14.7,247,WSW,32,16,13,12,0.0,none
928,2023-07-17T16:00:00,partly_sunny,Partly sunny,4,18.4,15.3,17.7,21.8,12.6,22.4,1018,81,0.41,540.5,375,68.0,7.5,14.8,252,WSW,57,18,13,45,0.0,none
929,2023-07-17T17:00:00,rain_shower,Rain shower,13,18.2,15.4,17.4,21.6,12.5,21.0,1019,98,0.33,407.3,377,69.0,7.2,14.8,255,WSW,40,19,13,26,0.3,rain
930,2023-07-17T18:00:00,partly_sunny,Partly sunny,4,18.7,15.7,18.1,21.0,12.4,20.2,1019,46,0.29,349.0,374,66.0,6.8,13.7,257,WSW,65,20,53,18,0.0,none
931,2023-07-17T19:00:00,partly_sunny,Partly sunny,4,18.8,16.8,18.4,20.6,12.6,19.0,1019,49,0.18,206.2,371,67.0,6.4,12.5,260,W,31,13,28,1,0.0,none
932,2023-07-17T20:00:00,mostly_sunny,Mostly sunny,3,18.4,17.4,18.0,20.0,12.8,18.1,1019,78,0.09,101.1,359,70.0,5.4,9.4,257,WSW,12,6,10,0,0.0,none
933,2023-07-17T21:00:00,sunny,Sunny,2,17.6,17.3,17.2,19.4,13.3,17.3,1019,80,0.02,19.2,350,75.0,4.5,7.4,252,WSW,8,2,8,0,0.0,none
934,2023-07-17T22:00:00,sunny,Sunny,2,16.2,16.5,15.7,18.1,13.5,15.5,1020,92,0.01,0.0,346,83.0,3.9,6.5,244,WSW,9,0,9,0,0.0,none
935,2023-07-17T23:00:00,partly_sunny,Partly sunny,4,15.4,15.2,14.6,16.9,13.4,15.1,1020,114,0.01,0.0,342,88.0,3.9,6.7,238,WSW,37,6,22,19,0.0,none
936,2023-07-18T00:00:00,mostly_cloudy,Mostly cloudy,5,15.2,14.0,14.4,16.2,13.1,15.2,1021,223,0.01,0.0,334,86.0,4.0,6.5,239,WSW,79,6,36,70,0.0,none
937,2023-07-18T01:00:00,overcast,Overcast,7,14.8,13.6,14.1,15.9,13.1,15.4,1021,186,0.0,0.0,331,89.0,3.6,5.3,244,WSW,97,7,50,94,0.0,none
938,2023-07-18T02:00:00,overcast,Overcast,7,14.2,13.4,13.7,15.3,12.9,15.3,1020,168,0.0,0.0,330,92.0,2.7,5.1,239,WSW,98,6,56,98,0.0,none
939,2023-07-18T03:00:00,overcast,Overcast,7,14.2,13.4,13.7,15.1,13.0,15.4,1020,174,0.0,0.0,330,92.0,2.6,5.4,224,SW,100,10,62,100,0.0,none
